record_id_ferc1,record_id_eia,signature_1,signature_2,notes
f1_steam_2019_12_108_0_4,4941_2019_plant_owned_13407,,AS,capacity a little off but seems like nbd
f1_steam_2019_12_157_0_1,2330_2019_plant_total_17166,GT,AS,
f1_hydro_2019_12_134_3_4,3850_2019_plant_total_14354,GT,AS,
f1_gnrt_plant_2019_12_210_2_9,63053_pawf_2019_plant_gen_total_12341_proposed,,AS,net gen different
f1_gnrt_plant_2019_12_210_1_29,60326_2019_plant_total_12341,,AS,ferc mwh vs kwh issue with net gen
f1_gnrt_plant_2019_12_210_1_7,58884_2019_plant_total_12341,,AS,ferc mwh vs kwh issue with net gen
f1_steam_2019_12_134_2_4,3648_st_2019_plant_prime_mover_total_14354,JER,AS,capacity increase in 2014 in EIA doesn't show up in FERC
f1_steam_2019_12_210_1_5,6063_2019_plant_total_12341,,AS,
f1_steam_2019_12_134_2_5,54761_2019_plant_owned_14354,,AS,"tricky: capacity if off by a little, but generation matches pretty well for plant_owned"
f1_gnrt_plant_2019_12_210_1_40,62132_2019_plant_total_12341,,AS,eia capacity stays at 250; ferc mwh vs kwh issue with net gen
f1_steam_2019_12_210_0_3,7343_2019_plant_owned_12341,GT,AS,
f1_steam_2019_12_157_0_2,8224_2019_plant_owned_17166,,AS,
f1_steam_2019_12_134_2_3,6101_2019_plant_owned_14354,JER,AS,capacity increase in 2014 in EIA doesn't show up in FERC
f1_steam_2019_12_108_1_3,54854_2019_plant_total_13407,,AS,
f1_steam_2019_12_134_1_2,6165_2_2019_plant_unit_owned_14354,JER,AS,"could be gen or unit, I chose unit because it's not a false granularity"
f1_gnrt_plant_2019_12_210_0_21,56501_2019_plant_total_12341,,AS,ferc mwh vs kwh issue with net gen
f1_gnrt_plant_2019_12_210_1_36,61079_2019_plant_total_12341,,AS,net gen pretty off; ferc mwh vs kwh issue with net gen
f1_gnrt_plant_2019_12_210_1_44,62133_2019_plant_total_12341,,AS,net gen off; ferc mwh vs kwh issue with net gen
f1_steam_2019_12_108_0_1,10761_2019_plant_total_13407,GT,AS,
f1_steam_2019_12_134_0_1,113_2019_plant_total_14354,JER,AS,"MUL subset doesn't include generators owned by other owners. I think it's weird to use the eia record for the plant because of that, so switched to the generator even though it's a false "
f1_steam_2019_12_210_0_4,6254_2019_plant_owned_12341,,AS,capacity increase in 2015 in FERC doesn't show up in EIA
f1_steam_2019_12_210_0_2,1091_2019_plant_owned_12341,GT,AS,
f1_gnrt_plant_2019_12_210_0_39,57501_2019_plant_total_12341,,AS,ferc mwh vs kwh issue with net gen
f1_steam_2019_12_134_1_1,6165_1_2019_plant_unit_owned_14354,JER,AS,
f1_steam_2019_12_134_1_3,6165_3_2019_plant_unit_total_14354,JER,AS,unit or gen?
f1_gnrt_plant_2019_12_210_2_5,61077_2019_plant_total_12341,,AS,ferc mwh vs kwh issue with net gen
f1_gnrt_plant_2019_12_210_1_16,58883_2019_plant_total_12341,,AS,ferc mwh vs kwh issue with net gen
f1_gnrt_plant_2019_12_210_1_23,60342_2019_plant_total_12341,,AS,ferc mwh vs kwh issue with net gen
f1_steam_2019_12_210_2_4,880_2019_plant_owned_12341,GT,AS,
f1_steam_2019_12_108_1_5,2322_ct_2019_plant_prime_mover_total_13407,,AS,
f1_steam_2019_12_210_3_1,1082_4_2019_plant_unit_owned_12341,GT,AS,
f1_steam_2019_12_108_3_2,7082_1_2019_plant_unit_total_13407,,AS,"adding the values of 5,6,7 get 557 which is really close to this!"
f1_steam_2019_12_134_3_4,56102_2019_plant_total_14354,JER,AS,capacity increase in EIA in 2014 for all generators doesn't show in FERC
f1_steam_2019_12_210_0_1,1082_3_2019_plant_unit_owned_12341,GT,AS,
f1_steam_2019_12_210_2_5,7985_2019_plant_total_12341,GT,AS,
f1_steam_2019_12_134_3_5,56237_1_2019_plant_unit_total_14354,JER,AS,"Capacity doesnt match, but both sub-units went up in 2014 and the EIA capacity is the sum of the same two units as before"
f1_steam_2019_12_134_3_2,55662_2019_plant_total_14354,JER,AS,EIA capacity increased in 2014 but FERC capacity stayed the same
f1_steam_2019_12_157_1_2,2336_1_2019_plant_unit_total_17166,GT,AS,
f1_steam_2019_12_134_4_1,56237_2_2019_plant_unit_total_14354,JER,AS,655 capacity associated with NG in 2013 but not match in 2014 as NG goes up from 655 to 1385. Not sure what this should be.
f1_steam_2019_12_108_0_5,55841_2019_plant_total_13407,GT,AS,
f1_steam_2019_12_108_3_1,55687_2019_plant_total_13407,GT,AS,
f1_steam_2019_12_134_2_2,4162_2019_plant_total_14354,JER,AS,
f1_steam_2019_12_210_0_5,6664_2019_plant_owned_12341,GT,AS,
f1_steam_2019_12_134_0_4,4158_2019_plant_total_14354,JER,AS,capacity increase in 2014 in EIA doesn't show up in FERC
f1_steam_2019_12_134_1_5,8069_2019_plant_total_14354,JER,AS,Huntington 1 capacity went up in 2014 in EIA doesn’t show up in FERC
f1_steam_2019_12_134_1_4,6165_2019_plant_owned_14354,JER,AS,capacity change in 2014 in EIA doesn't show up in FERC
f1_steam_2019_12_108_2_2,55322_2019_plant_total_13407,GT,AS,
f1_steam_2019_12_134_2_1,8066_2019_plant_owned_14354,JER,AS,
f1_steam_2018_12_70_0_1,8066_2018_plant_owned_9191,JER,SW,capacity change in EIA didn't occur in FERC in 2014
f1_steam_2019_12_70_0_1,8066_2019_plant_owned_9191,JER,SW,capacity change in EIA didn't occur in FERC in 2014
f1_steam_2020_12_70_0_1,8066_2020_plant_owned_9191,AS,,capacity change in EIA didn't occur in FERC in 2014
f1_hydro_2018_12_70_1_4,819_2018_plant_total_9191,JER,SW,capacity change in FERC didn't occur in EIA
f1_hydro_2019_12_70_1_4,819_2019_plant_total_9191,JER,SW,capacity change in FERC didn't occur in EIA
f1_hydro_2020_12_70_1_4,819_2020_plant_total_9191,AS,,capacity change in FERC didn't occur in EIA
f1_steam_2020_12_70_0_3,8224_2_2020_plant_unit_owned_9191,AS,,"different from prior years, but ok b/c capacity is different"
f1_steam_2018_12_70_0_4,7953_2018_plant_total_9191,JER,SW,different names in ferc/eia: https://en.wikipedia.org/wiki/Danskin_Power_Plant
f1_steam_2019_12_70_0_4,7953_2019_plant_total_9191,JER,SW,different names in ferc/eia: https://en.wikipedia.org/wiki/Danskin_Power_Plant
f1_steam_2018_12_70_1_1,57028_2018_plant_total_9191,JER,SW,fuel cost discrepancy
f1_steam_2019_12_70_1_1,57028_2019_plant_total_9191,JER,SW,fuel cost discrepancy
f1_steam_2018_12_70_0_3,8224_2018_plant_owned_9191,JER,SW,generation discrepancy
f1_steam_2019_12_70_0_3,8224_2019_plant_owned_9191,JER,SW,generation discrepancy
f1_steam_2019_12_70_0_2,6106_2019_plant_owned_9191,JER,SW,"generation discrepancy, but no alternative records"
f1_steam_2018_12_70_0_2,6106_2018_plant_owned_9191,JER,SW,missing eia generation even though it's in eia923_fuel
f1_hydro_2018_12_70_0_3,811_2018_plant_total_9191,JER,SW,small capacity discrepancy
f1_hydro_2019_12_70_0_3,811_2019_plant_total_9191,JER,SW,small capacity discrepancy
f1_hydro_2018_12_70_1_3,812_2018_plant_total_9191,JER,SW,
f1_hydro_2018_12_70_0_5,3014_2018_plant_total_9191,JER,SW,
f1_hydro_2018_12_70_0_2,810_2018_plant_total_9191,JER,SW,
f1_hydro_2018_12_70_2_4,816_2018_plant_total_9191,JER,SW,
f1_hydro_2018_12_70_1_5,821_2018_plant_total_9191,JER,SW,
f1_hydro_2018_12_70_0_4,813_2018_plant_total_9191,JER,SW,
f1_hydro_2018_12_70_0_1,809_2018_plant_total_9191,JER,SW,
f1_hydro_2018_12_70_2_2,818_2018_plant_total_9191,JER,SW,
f1_hydro_2018_12_70_1_1,3013_2018_plant_total_9191,JER,SW,
f1_hydro_2018_12_70_2_5,7190_2018_plant_total_9191,JER,SW,
f1_hydro_2018_12_70_1_2,815_2018_plant_total_9191,JER,SW,upper + lower malad in EIA match malad in FERC
f1_hydro_2019_12_70_1_2,815_2019_plant_total_9191,JER,SW,upper + lower malad in EIA match malad in FERC
f1_steam_2018_12_70_0_5,55733_2018_plant_total_9191,JER,SW,
f1_gnrt_plant_2018_12_70_0_3,820_2018_plant_total_9191,JER,SW,
f1_gnrt_plant_2018_12_70_0_7,817_2018_plant_total_9191,JER,SW,
f1_gnrt_plant_2018_12_70_0_2,814_2018_plant_total_9191,JER,SW,
f1_hydro_2019_12_70_1_3,812_2019_plant_total_9191,JER,SW,
f1_hydro_2019_12_70_0_5,3014_2019_plant_total_9191,JER,SW,
f1_hydro_2019_12_70_0_2,810_2019_plant_total_9191,JER,SW,
f1_hydro_2019_12_70_2_4,816_2019_plant_total_9191,JER,SW,
f1_hydro_2019_12_70_1_5,821_2019_plant_total_9191,JER,SW,
f1_hydro_2019_12_70_0_4,813_2019_plant_total_9191,JER,SW,
f1_hydro_2019_12_70_0_1,809_2019_plant_total_9191,JER,SW,
f1_hydro_2019_12_70_2_2,818_2019_plant_total_9191,JER,SW,
f1_hydro_2019_12_70_1_1,3013_2019_plant_total_9191,JER,SW,
f1_hydro_2019_12_70_2_5,7190_2019_plant_total_9191,JER,SW,
f1_steam_2019_12_70_0_5,55733_2019_plant_total_9191,JER,SW,
f1_gnrt_plant_2019_12_70_0_3,820_2019_plant_total_9191,JER,SW,
f1_gnrt_plant_2019_12_70_0_7,817_2019_plant_total_9191,JER,SW,
f1_gnrt_plant_2019_12_70_0_2,814_2019_plant_total_9191,JER,SW,
f1_steam_2020_12_70_0_2,6106_2020_plant_owned_9191,AS,,
f1_hydro_2018_12_70_2_1,822_2018_plant_total_9191,JER,SW,upper salmon in FERC = upper salmon A + upper salmon B in EIA
f1_steam_2020_12_70_0_5,55733_2020_plant_total_9191,AS,,
f1_steam_2020_12_70_1_1,57028_2020_plant_total_9191,AS,,
f1_hydro_2020_12_70_0_1,809_2020_plant_total_9191,AS,,
f1_hydro_2020_12_70_0_2,810_2020_plant_total_9191,AS,,
f1_hydro_2020_12_70_0_3,811_2020_plant_total_9191,AS,,
f1_hydro_2020_12_70_0_4,813_2020_plant_total_9191,AS,,
f1_hydro_2020_12_70_0_5,3014_2020_plant_total_9191,AS,,
f1_hydro_2020_12_70_1_1,3013_2020_plant_total_9191,AS,,
f1_hydro_2020_12_70_1_3,812_2020_plant_total_9191,AS,,
f1_hydro_2019_12_70_2_1,822_2019_plant_total_9191,JER,SW,upper salmon in FERC = upper salmon A + upper salmon B in EIA
f1_hydro_2020_12_70_1_5,821_2020_plant_total_9191,AS,,
f1_hydro_2020_12_70_2_2,818_2020_plant_total_9191,AS,,
f1_hydro_2020_12_70_2_4,816_2020_plant_total_9191,AS,,
f1_hydro_2020_12_70_2_5,7190_2020_plant_total_9191,AS,,
f1_steam_2018_12_186_0_1,10773_2018_plant_total_19876,CG,SW,
f1_steam_2019_12_186_0_1,10773_2019_plant_total_19876,CG,SW,
f1_steam_2020_12_186_0_1,10773_2020_plant_total_19876,SW,AS,
f1_pumped_storage_2018_12_186_0_1,6167_2018_plant_owned_19876,CG,SW,
f1_pumped_storage_2019_12_186_0_1,6167_2019_plant_owned_19876,CG,SW,
f1_steam_2018_12_186_6_2,56807_2018_plant_total_19876,CG,SW,"Capacity off, but seems correct overall"
f1_steam_2019_12_186_6_2,56807_2019_plant_total_19876,CG,SW,"Capacity off, but seems correct overall"
f1_steam_2018_12_186_0_2,50966_2018_plant_total_19876,CG,SW,"unsure, but is the most consistent over time"
f1_steam_2018_12_186_0_3,3796_2018_plant_total_19876,CG,SW,
f1_steam_2018_12_186_7_3,58260_2018_plant_total_19876,CG,SW,
f1_steam_2019_12_186_7_3,58260_2019_plant_total_19876,CG,SW,
f1_steam_2018_12_186_4_3,3803_2018_plant_total_19876,AS,EB,
f1_steam_2019_12_186_4_3,3803_2019_plant_total_19876,AS,EB,"Same plant, different record id (rest of plant retired)"
f1_steam_2020_12_186_4_3,3803_2020_plant_total_19876,AS,EB,
f1_steam_2018_12_186_0_5,3797_st_2018_plant_prime_mover_total_19876,CG,SW,
f1_steam_2019_12_186_0_5,3797_st_2019_plant_prime_mover_total_19876,CG,SW,
f1_steam_2020_12_186_0_5,3797_st_2020_plant_prime_mover_total_19876,SW,EB,
f1_steam_2018_12_186_5_5,3797_natural_gas_fired_combined_cycle_2018_plant_technology_total_19876,CG,SW,
f1_steam_2019_12_186_5_5,3797_natural_gas_fired_combined_cycle_2019_plant_technology_total_19876,CG,SW,
f1_steam_2020_12_186_5_5,3797_natural_gas_fired_combined_cycle_2020_plant_technology_total_19876,SW,EB,
f1_steam_2018_12_186_1_1,7213_2018_plant_owned_19876,CG,SW,
f1_steam_2019_12_186_1_1,7213_2019_plant_owned_19876,CG,SW,
f1_steam_2020_12_186_1_1,7213_2020_plant_owned_19876,SW,EB,
f1_steam_2018_12_159_4_1,3281_1969_2018_plant_operating_year_total_17539,CG,SW,
f1_steam_2019_12_159_4_1,3281_1969_2019_plant_operating_year_total_17539,CG,SW,
f1_steam_2020_12_159_4_1,3281_1964_2020_plant_operating_year_total_17539,SW,EB,
f1_steam_2018_12_159_4_2,3281_1964_2018_plant_operating_year_total_17539,CG,SW,
f1_steam_2019_12_159_4_2,3281_1964_2019_plant_operating_year_total_17539,CG,SW,
f1_steam_2020_12_159_4_2,3281_1969_2020_plant_operating_year_total_17539,SW,EB,
f1_steam_2018_12_159_4_3,3281_2018_plant_total_17539,CG,SW,
f1_steam_2019_12_159_4_3,3281_2019_plant_total_17539,CG,SW,
f1_steam_2020_12_159_4_3,3281_2020_plant_total_17539,SW,EB,
f1_steam_2019_12_186_10_3,61985_2019_plant_total_58468,SW,AS,"EB: Found the plant, but it's under a different utilit that is a subsidiary of Dominion (Azalea Solar LLC). Cap match ok, net gen bad match, install year matches."
f1_steam_2020_12_159_5_4,55386_2020_plant_total_17539,SW,EB,
f1_steam_2018_12_159_5_5,55386_2018_plant_total_17539,CG,SW,
f1_steam_2019_12_159_5_4,55386_2019_plant_total_17539,CG,SW,
f1_steam_2018_12_159_1_1,7210_2018_plant_total_17539,CG,SW,
f1_steam_2019_12_159_1_1,7210_2019_plant_total_17539,CG,SW,
f1_steam_2020_12_159_1_1,7210_2020_plant_total_17539,SW,EB,
f1_steam_2018_12_186_1_2,7212_2018_plant_total_19876,CG,SW,
f1_steam_2019_12_186_1_2,7212_2019_plant_total_19876,CG,SW,
f1_steam_2018_12_186_5_4,52087_2018_plant_total_19876,CG,SW,
f1_steam_2019_12_186_5_4,52087_2019_plant_total_19876,CG,SW,
f1_steam_2020_12_186_5_4,52087_2020_plant_total_19876,SW,EB,
f1_pumped_storage_2018_12_159_0_1,6126_2018_plant_total_17539,CG,SW,
f1_pumped_storage_2019_12_159_0_1,6126_2019_plant_total_17539,CG,SW,
f1_hydro_2018_12_186_0_2,2756_2018_plant_total_19876,CG,SW,
f1_hydro_2019_12_186_0_2,2756_2019_plant_total_19876,CG,SW,
f1_steam_2019_12_186_10_1,63031_2019_plant_total_5248,SW,AS,Found under different subsidiary
f1_steam_2018_12_186_1_3,54844_2018_plant_total_19876,CG,SW,
f1_steam_2019_12_186_1_3,54844_2019_plant_total_19876,CG,SW,
f1_steam_2020_12_186_1_3,54844_2020_plant_total_19876,SW,EB,
f1_steam_2018_12_186_1_4,7032_2018_plant_total_19876,CG,SW,
f1_steam_2019_12_186_1_4,7032_2019_plant_total_19876,CG,SW,
f1_steam_2020_12_186_1_4,7032_2020_plant_total_19876,SW,EB,
f1_steam_2020_12_186_7_4,59913_2020_plant_total_19876,SW,EB,
f1_steam_2018_12_186_7_4,59913_2018_plant_total_19876,CG,SW,
f1_steam_2019_12_186_7_4,59913_2019_plant_total_19876,CG,SW,
f1_steam_2019_12_186_10_2,63076_2019_plant_total_5248,SW,AS,Net gen more than twice off. Listed under a different subsidiary
f1_steam_2018_12_159_1_5,3285_4_2018_plant_gen_total_17539,CG,SW,
f1_steam_2019_12_159_1_5,3285_4_2019_plant_gen_total_17539,CG,SW,
f1_steam_2020_12_159_1_5,3285_4_2020_plant_gen_total_17539,SW,EB,
f1_steam_2018_12_159_2_1,3285_2009_2018_plant_operating_year_total_17539,CG,SW,
f1_steam_2019_12_159_2_1,3285_2009_2019_plant_operating_year_total_17539,CG,SW,
f1_steam_2020_12_159_2_1,3285_2009_2020_plant_operating_year_total_17539,SW,EB,
f1_steam_2018_12_159_2_2,3285_2010_2018_plant_operating_year_total_17539,CG,SW,
f1_steam_2019_12_159_2_2,3285_2010_2019_plant_operating_year_total_17539,CG,SW,
f1_steam_2018_12_159_2_3,3285_2018_plant_total_17539,CG,SW,
f1_steam_2019_12_159_2_3,3285_2019_plant_total_17539,CG,SW,
f1_steam_2020_12_159_2_3,3285_2020_plant_total_17539,SW,EB,
f1_steam_2018_12_159_2_4,3286_2018_plant_total_17539,CG,SW,
f1_steam_2019_12_159_2_4,3286_2019_plant_total_17539,CG,SW,
f1_steam_2020_12_159_2_4,3286_2020_plant_total_17539,SW,EB,
f1_steam_2020_12_186_9_1,61023_2020_plant_total_19876,SW,EB,
f1_steam_2018_12_186_9_1,61023_2018_plant_total_19876,CG,SW,
f1_steam_2019_12_186_9_1,61023_2019_plant_total_19876,CG,SW,
f1_steam_2018_12_159_5_4,55927_2018_plant_total_17539,CG,SW,
f1_steam_2019_12_159_5_3,55927_2019_plant_total_17539,CG,SW,
f1_steam_2020_12_159_5_3,55927_2020_plant_total_17539,SW,EB,
f1_steam_2018_12_159_5_3,7737_2018_plant_total_17539,CG,SW,
f1_steam_2018_12_186_1_5,7839_2018_plant_total_19876,CG,SW,
f1_steam_2019_12_186_1_5,7839_2019_plant_total_19876,CG,SW,
f1_steam_2020_12_186_1_5,7839_2020_plant_total_19876,SW,EB,
f1_steam_2018_12_186_4_2,3799_2018_plant_total_19876,CG,SW,
f1_steam_2019_12_186_4_2,3799_2019_plant_total_19876,CG,SW,
f1_steam_2020_12_186_4_2,3799_2020_plant_total_19876,SW,EB,
f1_steam_2018_12_159_0_4,3287_2018_plant_total_17539,CG,SW,
f1_steam_2019_12_159_0_4,3287_2019_plant_total_17539,CG,SW,
f1_steam_2018_12_186_2_1,52007_2018_plant_total_19876,CG,SW,
f1_steam_2018_12_186_7_2,60422_2018_plant_total_19876,CG,SW,
f1_steam_2019_12_186_7_2,60422_2019_plant_total_19876,CG,SW,
f1_steam_2020_12_186_7_2,60422_2020_plant_total_19876,SW,EB,
f1_steam_2018_12_186_2_2,3954_st_2018_plant_prime_mover_total_19876,CG,SW,
f1_steam_2019_12_186_2_2,3954_st_2019_plant_prime_mover_total_19876,CG,SW,
f1_steam_2020_12_186_2_2,3954_st_2020_plant_prime_mover_total_19876,SW,EB,
f1_steam_2018_12_186_4_5,3954_gt_2018_plant_prime_mover_total_19876,CG,SW,
f1_steam_2019_12_186_4_5,3954_gt_2019_plant_prime_mover_total_19876,CG,SW,
f1_steam_2020_12_186_4_5,3954_gt_2020_plant_prime_mover_total_19876,SW,EB,
f1_gnrt_plant_2018_12_186_0_3,6168_hy_2018_plant_prime_mover_total_19876,CG,SW,Net gen off by 1000x
f1_steam_2018_12_186_2_3,6168_st_2018_plant_prime_mover_owned_19876,CG,SW,
f1_gnrt_plant_2019_12_186_0_3,6168_hy_2019_plant_prime_mover_total_19876,CG,SW,
f1_steam_2019_12_186_2_3,6168_st_2019_plant_prime_mover_owned_19876,CG,SW,
f1_steam_2020_12_186_2_3,6168_st_2020_plant_prime_mover_owned_19876,SW,EB,
f1_steam_2018_12_186_4_1,3800_2018_plant_total_19876,CG,SW,
f1_steam_2019_12_186_4_1,3800_2019_plant_total_19876,CG,SW,
f1_steam_2020_12_186_4_1,3800_2020_plant_total_19876,SW,EB,
f1_steam_2018_12_186_8_4,60584_2018_plant_total_19876,CG,SW,
f1_steam_2019_12_186_8_4,60584_2019_plant_total_19876,CG,SW,
f1_hydro_2018_12_159_0_1,3290_2018_plant_total_17539,CG,SW,
f1_hydro_2019_12_159_0_1,3290_2019_plant_total_17539,CG,SW,
f1_steam_2018_12_159_1_2,3291_gt1_2018_plant_gen_total_17539,CG,SW,
f1_steam_2019_12_159_1_2,3291_gt1_2019_plant_gen_total_17539,CG,SW,
f1_steam_2020_12_159_1_2,3291_gt1_2020_plant_gen_total_17539,SW,EB,
f1_steam_2018_12_159_1_3,3291_gt3_2018_plant_gen_total_17539,CG,SW,
f1_steam_2019_12_159_1_3,3291_gt3_2019_plant_gen_total_17539,CG,SW,
f1_steam_2020_12_159_1_3,3291_gt3_2020_plant_gen_total_17539,SW,EB,
f1_steam_2018_12_159_1_4,3291_2018_plant_total_17539,CG,SW,
f1_steam_2019_12_159_1_4,3291_2019_plant_total_17539,CG,SW,
f1_steam_2020_12_159_1_4,3291_2020_plant_total_17539,SW,EB,
f1_steam_2018_12_186_9_3,60030_2018_plant_total_58468,SW,AS,"Found plant listed under a different utility: Azalea Solar, LLC. Azalea is a subsidiary of Dominion: https://www.sec.gov/Archives/edgar/data/103682/000119312520054469/d854390dex21.htm"
f1_steam_2019_12_186_9_3,60030_2019_plant_total_58468,SW,AS,"Found plant listed under a different utility: Azalea Solar, LLC. Azalea is a subsidiary of Dominion: https://www.sec.gov/Archives/edgar/data/103682/000119312520054469/d854390dex21.htm"
f1_steam_2018_12_186_5_3,52118_2018_plant_total_19876,CG,SW,
f1_steam_2018_12_186_2_5,3804_st_2018_plant_prime_mover_total_19876,CG,SW,
f1_steam_2019_12_186_2_5,3804_st_2019_plant_prime_mover_total_19876,CG,SW,
f1_steam_2018_12_186_3_5,3804_4_2018_plant_unit_total_19876,CG,SW,
f1_steam_2019_12_186_3_5,3804_4_2019_plant_unit_total_19876,CG,SW,
f1_steam_2018_12_186_5_1,3804_gt_2018_plant_prime_mover_total_19876,CG,SW,
f1_steam_2019_12_186_5_1,3804_gt_2019_plant_prime_mover_total_19876,CG,SW,
f1_gnrt_plant_2018_12_159_0_3,3289_2018_plant_total_17539,CG,SW,net gen ferc is 1000x eia
f1_gnrt_plant_2019_12_159_0_3,3289_2019_plant_total_17539,CG,SW,net gen ferc is 1000x eia
f1_steam_2018_12_186_9_2,62140_2018_plant_total_58468,SW,AS,"Found plant listed under a different utility: Azalea Solar, LLC. Plant belongs to Dominion: https://news.virginia.edu/content/uva-dominion-energy-and-coronal-energy-announce-ambitious-solar-energy-project
Azalea is a subsidiary of Dominion: https://www.sec.gov/Archives/edgar/data/103682/000119312520054469/d854390dex21.htm"
f1_steam_2019_12_186_9_2,62140_2019_plant_total_58468,SW,AS,"Found plant listed under a different utility: Azalea Solar, LLC. Plant belongs to Dominion: https://news.virginia.edu/content/uva-dominion-energy-and-coronal-energy-announce-ambitious-solar-energy-project
Azalea is a subsidiary of Dominion: https://www.sec.gov/Archives/edgar/data/103682/000119312520054469/d854390dex21.htm"
f1_steam_2018_12_186_3_1,7838_2018_plant_total_19876,CG,SW,
f1_steam_2019_12_186_3_1,7838_2019_plant_total_19876,CG,SW,appears FERC net gen is reduced by 1000x
f1_steam_2018_12_186_8_5,59685_2018_plant_total_19876,CG,SW,
f1_steam_2019_12_186_8_5,59685_2019_plant_total_19876,CG,SW,
f1_hydro_2018_12_186_0_1,2758_2018_plant_total_19876,CG,SW,
f1_hydro_2019_12_186_0_1,2758_2019_plant_total_19876,CG,SW,
f1_steam_2018_12_186_6_1,50555_2018_plant_total_19876,CG,SW,
f1_steam_2019_12_186_6_1,50555_2019_plant_total_19876,CG,SW,
f1_steam_2020_12_186_6_1,50555_2020_plant_total_19876,SW,EB,
f1_hydro_2018_12_159_0_2,3293_2018_plant_total_17539,CG,SW,
f1_hydro_2019_12_159_0_2,3293_2019_plant_total_17539,CG,SW,
f1_steam_2018_12_186_8_3,60316_2018_plant_total_19876,CG,SW,
f1_steam_2019_12_186_8_3,60316_2019_plant_total_19876,CG,SW,
f1_steam_2018_12_186_3_2,10774_2018_plant_total_19876,CG,SW,
f1_steam_2019_12_186_3_2,10774_2019_plant_total_19876,CG,SW,
f1_steam_2020_12_186_3_2,10774_2020_plant_total_19876,EB,SW,
f1_hydro_2018_12_159_0_3,736_2018_plant_total_17539,CG,SW,
f1_hydro_2019_12_159_0_3,736_2019_plant_total_17539,CG,SW,
f1_steam_2018_12_186_3_3,3806_2018_plant_total_19876,CG,SW,
f1_steam_2019_12_186_3_3,3806_2019_plant_total_19876,CG,SW,
f1_steam_2020_12_186_3_3,3806_2020_plant_total_19876,SW,EB,
f1_steam_2018_12_159_0_2,3295_1_2018_plant_unit_total_17539,CG,SW,
f1_steam_2019_12_159_0_2,3295_1_2019_plant_unit_total_17539,CG,SW,
f1_steam_2020_12_159_0_2,3295_1_2020_plant_unit_total_17539,SW,EB,
f1_steam_2018_12_159_2_5,3295_gt1_2018_plant_gen_total_17539,CG,SW,
f1_steam_2019_12_159_2_5,3295_gt1_2019_plant_gen_total_17539,CG,SW,
f1_steam_2020_12_159_2_5,3295_gt1_2020_plant_gen_total_17539,SW,EB,
f1_steam_2018_12_159_3_1,3295_gt2_2018_plant_gen_total_17539,CG,SW,
f1_steam_2019_12_159_3_1,3295_gt2_2019_plant_gen_total_17539,CG,SW,
f1_steam_2020_12_159_3_1,3295_gt2_2020_plant_gen_total_17539,SW,EB,
f1_steam_2018_12_159_3_2,3295_gt3_2018_plant_gen_total_17539,CG,SW,
f1_steam_2019_12_159_3_2,3295_gt3_2019_plant_gen_total_17539,CG,SW,
f1_steam_2020_12_159_3_2,3295_gt3_2020_plant_gen_total_17539,SW,EB,
f1_steam_2018_12_159_3_3,3295_1999_2018_plant_operating_year_total_17539,CG,SW,
f1_steam_2019_12_159_3_3,3295_1999_2019_plant_operating_year_total_17539,CG,SW,
f1_steam_2020_12_159_3_3,3295_1999_2020_plant_operating_year_total_17539,SW,EB,
f1_steam_2018_12_159_3_4,3295_gt_2018_plant_prime_mover_total_17539,CG,SW,
f1_steam_2019_12_159_3_4,3295_gt_2019_plant_prime_mover_total_17539,CG,SW,
f1_steam_2020_12_159_3_4,3295_gt_2020_plant_prime_mover_total_17539,SW,EB,
f1_steam_2018_12_159_3_5,3295_natural_gas_fired_combined_cycle_2018_plant_technology_total_17539,CG,SW,
f1_steam_2019_12_159_3_5,3295_natural_gas_fired_combined_cycle_2019_plant_technology_total_17539,CG,SW,
f1_steam_2018_12_159_0_1,6127_2018_plant_owned_17539,CG,SW,
f1_steam_2019_12_159_0_1,6127_2019_plant_owned_17539,CG,SW,
f1_steam_2020_12_159_0_1,6127_2020_plant_owned_17539,SW,SW,
f1_steam_2018_12_186_6_3,56808_2018_plant_total_19876,CG,SW,
f1_steam_2019_12_186_6_3,56808_2019_plant_total_19876,CG,SW,
f1_steam_2020_12_186_6_3,56808_2020_plant_total_19876,EB,SW,
f1_steam_2018_12_186_7_1,55939_2018_plant_total_19876,CG,SW,
f1_steam_2019_12_186_7_1,55939_2019_plant_total_19876,CG,SW,
f1_steam_2020_12_186_7_1,55939_2020_plant_total_19876,SW,SW,
f1_steam_2018_12_159_0_3,3297_2018_plant_total_17539,CG,SW,
f1_steam_2019_12_159_0_3,3297_2019_plant_total_17539,CG,SW,
f1_steam_2020_12_159_0_3,3297_2020_plant_total_17539,SW,SW,
f1_steam_2020_12_186_8_1,60319_2020_plant_total_19876,SW,EB,
f1_steam_2018_12_186_8_1,60319_2018_plant_total_19876,CG,SW,
f1_steam_2019_12_186_8_1,60319_2019_plant_total_19876,CG,SW,
f1_steam_2018_12_160_0_1,3298_1_2018_plant_unit_total_17554,CG,SW,"In 2020 FERC This record swaps from South Carolina Electric & Gas Company (pudl id 292) to South Carolina Generating Company, Inc. (pudl id 293) I think to reflect Dominion buying it in 2019? EIA always reports it as 293 so it looks wrong until 2020."
